customerid,contract_key,payment_method_key,service_key,churn_reason_key,count,tenure_months,monthly_charges,total_charges,churn_value,churn_score,cltv,is_churned,is_month_to_month,revenue_at_risk
1699-UOTXU,5,3,121,16,1,60,61.4,3638.25,0,40,6209,False,False,0.0
0635-WKOLD,3,2,216,16,1,40,70.75,2921.75,0,32,5507,False,False,0.0
5993-JSUWV,6,1,121,16,1,66,61.15,4017.45,0,66,5133,False,False,0.0
4518-FZBSX,3,4,193,16,1,42,20.25,854.9,0,64,4439,False,False,0.0
5387-ASZNZ,4,2,246,16,1,66,63.85,4174.35,0,80,4657,False,False,0.0
6988-CJEYV,1,3,277,16,1,49,98.7,4920.55,0,79,6148,False,True,0.0
3097-FQTVJ,5,4,193,16,1,41,20.0,810.3,0,21,5913,False,False,0.0
5465-BUBFA,5,1,193,16,1,41,19.3,772.4,0,40,4180,False,False,0.0
7299-GNVPL,1,4,181,16,1,23,84.4,1936.85,0,54,2177,False,True,0.0
9743-DQKQW,1,3,1,16,1,3,25.1,79.8,0,58,2013,False,True,0.0
1215-VFYVK,1,4,46,16,1,4,48.25,202.25,0,30,2682,False,True,0.0
9371-BITHB,5,4,193,16,1,52,19.85,1070.5,0,43,5432,False,False,0.0
9093-FPDLG,2,3,158,16,1,11,94.2,999.9,0,52,2405,False,True,0.0
0541-FITGH,2,4,98,16,1,2,62.15,113.1,0,34,5766,False,True,0.0
6985-HAYWX,1,1,274,16,1,26,79.3,2015.8,0,54,5168,False,True,0.0
7508-KBIMB,4,2,105,16,1,24,56.25,1454.25,0,52,3607,False,False,0.0
6838-HVLXG,1,4,193,16,1,12,20.3,246.7,0,27,4177,False,True,0.0
2277-DJJDL,2,3,265,16,1,60,99.0,6017.9,0,40,4763,False,True,0.0
1897-OKVMW,6,4,257,16,1,64,90.6,5817.45,0,43,5240,False,False,0.0
5485-ITNPC,6,1,128,16,1,66,85.9,5595.3,0,24,5137,False,False,0.0
0233-FTHAV,4,1,266,16,1,60,79.2,4765.0,0,49,5687,False,False,0.0
4644-PIZRT,4,1,236,16,1,17,70.35,1201.65,0,35,2704,False,False,0.0
8922-NPKBJ,5,4,193,16,1,42,19.35,867.3,0,21,3433,False,False,0.0
2740-TVLFN,2,3,194,16,1,1,50.15,50.15,0,80,3043,False,True,0.0
7771-CFQRQ,5,1,86,16,1,47,63.8,3007.25,0,45,5144,False,False,0.0
9512-PHSMG,2,4,193,16,1,10,20.55,252.75,0,71,4907,False,True,0.0
6963-EZQEE,6,2,257,16,1,70,88.55,6306.5,0,37,4097,False,False,0.0
2452-KDRRH,2,2,269,16,1,67,101.4,6841.05,0,28,5269,False,True,0.0
4146-SVFUD,1,4,65,16,1,1,44.6,44.6,0,77,4864,False,True,0.0
1564-HJUVY,2,1,87,16,1,4,63.75,226.2,0,59,2624,False,True,0.0
3617-XLSGQ,5,1,317,16,1,66,109.25,7082.5,0,28,5865,False,False,0.0
7517-LDMPS,2,3,146,16,1,12,84.6,1017.35,0,75,4807,False,True,0.0
7244-KXYZN,3,2,193,16,1,24,20.45,527.35,0,20,4690,False,False,0.0
5226-NOZFC,2,3,147,16,1,26,85.75,2146.5,0,64,3178,False,True,0.0
1400-WIVLL,5,3,273,16,1,57,107.95,5969.85,0,24,4687,False,False,0.0
8148-NLEGT,5,3,322,16,1,42,22.95,1014.25,0,24,4650,False,False,0.0
8347-GDTMP,5,2,193,16,1,64,19.45,1225.65,0,78,5113,False,False,0.0
6746-WAUWT,4,2,193,16,1,19,19.7,386.5,0,41,4431,False,False,0.0
0428-IKYCP,2,1,139,16,1,22,87.0,1850.65,0,49,5233,False,True,0.0
2187-PKZAY,2,1,130,16,1,12,79.95,1043.4,0,71,2968,False,True,0.0
4003-OCTMP,4,3,102,16,1,31,64.0,1910.75,0,24,5191,False,False,0.0
6652-YFFJO,2,3,68,16,1,11,64.9,716.1,0,80,2775,False,True,0.0
7225-IILWY,5,4,322,16,1,68,25.75,1686.15,0,26,5434,False,False,0.0
5248-RPYWW,6,1,257,16,1,72,90.15,6716.45,0,49,4606,False,False,0.0
7923-IYJWY,6,2,321,16,1,67,116.1,7839.85,0,60,5896,False,False,0.0
3170-GWYKC,2,1,176,16,1,60,104.95,6236.75,0,62,5926,False,True,0.0
9830-ECLEN,3,4,59,16,1,58,50.0,2919.85,0,45,4704,False,False,0.0
2668-TZSPS,1,4,193,16,1,1,20.45,20.45,0,51,2664,False,True,0.0
7446-SFAOA,4,1,193,16,1,37,19.85,717.5,0,20,5707,False,False,0.0
9522-ZSINC,4,3,193,16,1,13,19.95,253.8,0,24,2252,False,False,0.0
8234-GSZYK,5,1,322,16,1,43,26.45,1110.05,0,51,3881,False,False,0.0
6505-OZNPG,6,4,64,16,1,6,63.4,348.8,0,48,3909,False,False,0.0
6164-HAQTX,5,1,63,16,1,71,53.95,3888.65,0,76,4094,False,False,0.0
7765-LWVVH,6,3,308,16,1,72,95.1,6843.15,0,25,5584,False,False,0.0
1658-TJVOA,2,3,161,16,1,6,74.1,450.9,0,79,4716,False,True,0.0
0953-LGOVU,1,4,21,16,1,12,35.5,432.25,0,75,2562,False,True,0.0
4692-NNQRU,3,3,141,16,1,21,79.2,1742.45,0,24,4900,False,False,0.0
7742-MYPGI,2,4,69,16,1,6,48.8,297.35,0,45,4538,False,True,0.0
9619-GSATL,3,3,85,16,1,43,55.45,2444.25,0,48,3350,False,False,0.0
5622-UEJFI,6,2,322,16,1,35,25.4,949.8,0,38,5070,False,False,0.0
0674-DGMAQ,2,3,283,16,1,32,93.5,2970.8,0,77,5804,False,True,0.0
6203-HBZPA,5,2,64,16,1,52,63.9,3334.95,0,36,5380,False,False,0.0
0484-FFVBJ,4,1,68,16,1,32,64.85,2010.95,0,29,4895,False,False,0.0
0301-FIDRB,6,1,64,16,1,72,63.8,4684.3,0,32,6107,False,False,0.0
4139-JPIAM,2,2,38,16,1,51,44.45,2181.55,0,62,6087,False,True,0.0
2181-TIDSV,6,1,193,16,1,68,19.95,1303.25,0,70,6492,False,False,0.0
2761-XECQW,2,4,26,16,1,8,43.35,371.4,0,68,2560,False,True,0.0
1936-CZAKF,5,2,20,16,1,49,49.65,2409.9,0,29,4283,False,False,0.0
9453-PATOS,5,4,128,16,1,72,85.1,6155.4,0,39,4147,False,False,0.0
4402-FTBXC,1,4,171,16,1,54,89.8,4667.0,0,67,4980,False,True,0.0
2931-XIQBR,3,4,144,16,1,50,103.05,5153.5,0,72,5905,False,False,0.0
0106-UGRDO,6,3,321,16,1,69,116.0,8182.85,0,37,4216,False,False,0.0
5542-TBBWB,2,3,129,16,1,1,69.9,69.9,0,26,3358,False,True,0.0
1930-QPBVZ,5,1,182,16,1,68,95.1,6683.4,0,38,5748,False,False,0.0
2606-PKWJB,3,4,53,16,1,40,40.25,1564.05,0,30,4288,False,False,0.0
5322-ZSMZY,5,4,322,16,1,31,25.75,755.6,0,32,5472,False,False,0.0
8059-UDZFY,2,1,285,16,1,33,105.35,3465.05,0,58,4738,False,True,0.0
7740-BTPUX,6,3,289,16,1,55,113.6,6292.7,0,56,5754,False,False,0.0
5220-AGAAX,6,1,322,16,1,68,24.0,1664.3,0,57,5440,False,False,0.0
0208-BPQEJ,1,1,193,16,1,12,19.4,198.1,0,29,3713,False,True,0.0
9435-JMLSX,6,1,128,16,1,71,86.1,6045.9,0,52,6286,False,False,0.0
3352-ALMCK,2,4,285,16,1,40,102.65,4108.15,0,52,3655,False,True,0.0
5312-IRCFR,4,3,283,16,1,64,92.85,5980.75,0,58,5206,False,False,0.0
5294-IMHHT,3,1,279,16,1,53,97.75,5043.2,0,41,4488,False,False,0.0
6176-YJWAS,6,2,316,16,1,72,97.95,7114.25,0,22,4256,False,False,0.0
5310-NOOVA,5,3,193,16,1,46,19.95,907.05,0,55,4006,False,False,0.0
4526-EXKKN,6,4,322,16,1,40,24.6,973.95,0,65,2601,False,False,0.0
5311-IHLEI,2,1,55,16,1,12,50.95,605.75,0,73,2716,False,True,0.0
3987-KQDDU,1,3,161,16,1,9,75.6,661.55,0,30,4990,False,True,0.0
3404-JNXAX,2,3,262,16,1,51,80.75,4116.9,0,36,6032,False,True,0.0
5131-PONJI,2,2,155,16,1,49,90.4,4494.65,0,72,5804,False,True,0.0
3489-VSFRD,4,2,109,16,1,56,60.25,3282.75,0,40,4835,False,False,0.0
3345-JHUEO,2,3,193,16,1,4,20.2,55.7,0,45,4267,False,True,0.0
5815-HGGHV,4,4,102,16,1,20,64.15,1274.45,0,61,5969,False,False,0.0
5260-UMPWX,2,2,193,16,1,26,20.25,493.95,0,43,5158,False,True,0.0
5649-RXQTV,2,3,156,16,1,51,99.0,5038.15,0,78,5787,False,True,0.0
2674-MIAHT,2,4,274,16,1,4,80.3,324.2,0,70,3132,False,True,0.0
2576-HXMPA,1,2,193,16,1,1,19.55,19.55,0,38,5537,False,True,0.0
7587-AOVVU,1,3,312,16,1,27,100.75,2793.55,0,31,3160,False,True,0.0
6898-MDLZW,2,4,85,16,1,12,53.75,648.65,0,28,5385,False,True,0.0
4707-YNOQA,4,2,322,16,1,34,25.6,917.15,0,43,5854,False,False,0.0
9357-UJRUN,4,3,230,16,1,24,58.35,1346.9,0,45,5428,False,False,0.0
8648-PFRMP,2,3,4,16,1,14,46.35,672.7,0,44,2056,False,True,0.0
7663-CUXZB,5,3,321,16,1,59,113.75,6561.25,0,23,6251,False,False,0.0
0258-NOKBL,1,3,154,16,1,3,90.4,268.45,0,61,5625,False,True,0.0
1163-VIPRI,5,3,305,16,1,65,109.3,7337.55,0,51,6087,False,False,0.0
9348-ROUAI,5,2,257,16,1,59,90.3,5194.05,0,53,4617,False,False,0.0
9443-JUBUO,6,2,64,16,1,72,65.25,4478.85,0,67,6412,False,False,0.0
3043-TYBNO,1,4,70,16,1,3,60.65,196.9,0,22,2111,False,True,0.0
4830-FAXFM,2,2,322,16,1,19,24.1,439.2,0,35,2378,False,True,0.0
5906-BFOZT,2,4,193,16,1,1,19.5,19.5,0,21,3753,False,True,0.0
2960-NKRSO,2,3,157,16,1,24,85.95,2107.15,0,52,5421,False,True,0.0
8996-ZROXE,4,3,77,16,1,57,53.5,3035.8,0,58,5521,False,False,0.0
5598-IKHQQ,5,2,322,16,1,72,25.45,1866.45,0,42,4118,False,False,0.0
0397-ZXWQF,5,1,193,16,1,67,20.5,1430.95,0,45,4416,False,False,0.0
5266-PFRQK,4,2,193,16,1,52,20.85,1071.6,0,56,4886,False,False,0.0
4674-HGNUA,5,2,257,16,1,71,89.9,6457.15,0,57,4444,False,False,0.0
6765-MBQNU,3,4,322,16,1,26,26.0,684.05,0,20,2244,False,False,0.0
9786-IJYDL,6,4,321,16,1,35,113.2,3914.05,0,76,5723,False,False,0.0
1303-SRDOK,6,2,129,16,1,55,69.05,3842.6,0,67,4318,False,False,0.0
3769-MHZNV,5,4,193,16,1,33,20.1,670.35,0,25,3700,False,False,0.0
6295-OSINB,6,3,317,16,1,72,109.65,7880.25,0,25,6181,False,False,0.0
3308-MHOOC,2,4,193,16,1,1,19.2,19.2,0,76,3383,False,True,0.0
2207-QPJED,1,3,143,16,1,37,90.0,3371.75,0,62,4048,False,True,0.0
4177-JPDFU,1,4,21,16,1,12,34.0,442.45,0,39,3215,False,True,0.0
2239-CFOUJ,3,4,193,16,1,1,20.4,20.4,0,54,4540,False,False,0.0
8046-DNVTL,6,2,53,16,1,62,38.6,2345.55,0,45,4558,False,False,0.0
2209-XADXF,1,1,1,16,1,1,25.25,25.25,0,28,4831,False,True,0.0
6620-JDYNW,2,4,234,16,1,18,60.6,1156.35,0,74,4459,False,True,0.0
4770-UEZOX,2,3,145,16,1,2,74.75,144.8,0,34,4545,False,True,0.0
1038-RQOST,1,4,193,16,1,19,20.6,414.95,0,32,2276,False,True,0.0
4568-TTZRT,1,4,193,16,1,9,20.4,181.8,0,21,5380,False,True,0.0
9513-DXHDA,3,3,112,16,1,27,81.7,2212.55,0,39,2445,False,False,0.0
0516-QREYC,2,4,193,16,1,24,20.3,459.95,0,71,3740,False,True,0.0
8084-OIVBS,3,4,193,16,1,11,20.0,211.95,0,53,3731,False,False,0.0
8896-BQTTI,2,4,322,16,1,1,25.0,25.0,0,53,2371,False,True,0.0
3865-QBWSJ,2,4,290,16,1,38,80.45,3162.65,0,41,2926,False,True,0.0
3352-RICWQ,5,4,193,16,1,9,19.75,210.65,0,24,2427,False,False,0.0
2160-GPFXD,6,2,246,16,1,54,65.65,3566.7,0,49,5725,False,False,0.0
2065-MMKGR,4,2,197,16,1,29,71.0,2080.1,0,32,4226,False,False,0.0
5857-TYBCJ,2,3,268,16,1,44,89.2,4040.2,0,36,2925,False,True,0.0
1498-NHTLT,6,3,128,16,1,59,86.75,5186.0,0,21,5020,False,False,0.0
1402-PTHGN,4,4,117,16,1,18,61.5,1087.45,0,67,3479,False,False,0.0
4176-RELJR,5,2,322,16,1,67,25.1,1672.15,0,26,6388,False,False,0.0
5199-FPUSP,3,2,37,16,1,33,34.05,1113.95,0,73,3044,False,False,0.0
6377-KSLXC,1,4,193,16,1,5,19.95,107.05,0,20,4281,False,True,0.0
1796-JANOW,1,4,193,16,1,2,19.95,38.15,0,40,4079,False,True,0.0
0238-WHBIQ,5,2,257,16,1,72,89.7,6339.3,0,50,4193,False,False,0.0
8735-NBLWT,1,4,193,16,1,9,20.4,184.1,0,67,4195,False,True,0.0
6651-RLGGM,5,4,322,16,1,67,26.3,1688.9,0,52,6066,False,False,0.0
1614-JBEBI,2,4,193,16,1,8,20.7,137.6,0,49,3330,False,True,0.0
5696-EXCYS,5,2,193,16,1,17,19.45,369.05,0,29,5347,False,False,0.0
5795-KTGUD,6,1,317,16,1,68,110.8,7553.6,0,67,4545,False,False,0.0
7924-GJZFI,2,3,129,16,1,25,69.3,1813.1,0,50,4442,False,True,0.0
4702-HDRKD,4,1,47,16,1,67,49.35,3321.35,0,33,5905,False,False,0.0
8512-WIWYV,3,2,193,16,1,32,20.35,707.5,0,40,2433,False,False,0.0
5897-ZYEKH,4,3,309,16,1,67,105.6,7112.15,0,45,5768,False,False,0.0
5456-ITGIC,6,2,64,16,1,72,64.45,4641.1,0,68,5295,False,False,0.0
1406-PUQVY,2,3,81,16,1,1,49.9,49.9,0,39,3239,False,True,0.0
9114-AAFQH,4,3,90,16,1,48,65.65,3094.65,0,67,5427,False,False,0.0
8715-KKTFG,4,1,273,16,1,61,103.3,6518.35,0,27,5401,False,False,0.0
1728-BQDMA,1,3,65,16,1,2,44.45,82.7,0,26,5694,False,True,0.0
5117-ZSMHQ,5,1,257,16,1,71,89.9,6342.7,0,54,5835,False,False,0.0
5151-HQRDG,2,4,226,16,1,37,55.05,2030.75,0,26,3839,False,True,0.0
0960-HUWBM,6,1,273,16,1,65,104.1,6700.05,0,25,4024,False,False,0.0
6465-GSRCL,4,1,281,16,1,67,106.6,7244.7,0,65,5895,False,False,0.0
0263-FJTQO,6,2,232,16,1,50,70.5,3486.65,0,60,4022,False,False,0.0
7319-ZNRTR,3,3,193,16,1,25,19.6,411.15,0,51,2888,False,False,0.0
7503-EPSZW,6,4,322,16,1,64,24.05,1559.15,0,55,4582,False,False,0.0
7089-XXAYG,4,2,11,16,1,25,38.1,970.4,0,72,2315,False,False,0.0
8070-AAWZP,1,4,13,16,1,24,34.25,828.2,0,63,2525,False,True,0.0
1666-JXLKU,2,3,269,16,1,37,100.05,3810.55,0,52,2904,False,True,0.0
7855-DIWPO,2,3,129,16,1,21,68.65,1493.2,0,21,2006,False,True,0.0
5133-POWUA,2,4,65,16,1,1,45.8,45.8,0,30,2614,False,True,0.0
5652-MSDEY,2,4,258,16,1,10,75.75,777.3,0,52,4525,False,True,0.0
1810-BOHSY,4,2,307,16,1,51,96.4,4911.05,0,26,4745,False,False,0.0
1784-BXEFA,2,4,193,16,1,10,20.55,187.35,0,43,3595,False,True,0.0
7351-MHQVU,1,2,54,16,1,6,50.95,307.6,0,79,3474,False,True,0.0
9224-VTYID,6,4,257,16,1,47,90.5,4318.35,0,30,3413,False,False,0.0
9500-IWPXQ,4,3,255,16,1,61,79.4,4820.55,0,74,4666,False,False,0.0
5762-TJXGK,6,1,60,16,1,52,58.75,3038.55,0,21,5122,False,False,0.0
4504-YOULA,2,2,242,16,1,35,59.45,2136.9,0,49,3682,False,True,0.0
5569-IDSEY,4,1,285,16,1,71,105.7,7472.15,0,20,4420,False,False,0.0
7284-ZZLOH,5,2,105,16,1,45,53.3,2296.25,0,79,2929,False,False,0.0
1777-JYQPJ,1,4,1,16,1,2,24.3,38.45,0,77,2515,False,True,0.0
3401-URHDA,3,2,230,16,1,51,59.9,3043.6,0,42,5233,False,False,0.0
1599-EAHXY,3,2,322,16,1,60,23.95,1506.4,0,71,5449,False,False,0.0
8631-XVRZL,4,4,193,16,1,9,20.15,163.7,0,70,4004,False,False,0.0
3853-LYGAM,2,1,271,16,1,17,95.65,1640.0,0,49,3139,False,True,0.0
5751-USDBL,5,4,112,16,1,46,81.0,3846.35,0,57,4280,False,False,0.0
5680-LQOGP,6,2,128,16,1,68,82.45,5646.6,0,70,5308,False,False,0.0
8189-DUKMV,3,1,193,16,1,4,20.5,79.05,0,80,3233,False,False,0.0
9931-DCEZH,4,2,85,16,1,28,54.4,1516.6,0,74,4711,False,False,0.0
1898-JSNDC,4,2,83,16,1,39,58.6,2224.5,0,46,5662,False,False,0.0
0315-LVCRK,1,3,138,16,1,11,84.8,888.75,0,60,4924,False,True,0.0
3911-RSNHI,6,2,32,16,1,71,61.4,4310.35,0,37,5119,False,False,0.0
2410-CIYFZ,1,4,193,16,1,2,20.4,42.9,0,77,3000,False,True,0.0
5505-OVWQW,3,4,193,16,1,17,20.15,353.65,0,48,4650,False,False,0.0
7271-AJDTL,2,2,284,16,1,55,94.45,5073.1,0,55,5577,False,True,0.0
1867-TJHTS,2,1,290,16,1,58,79.8,4526.85,0,78,5709,False,True,0.0
6860-YRJZP,2,3,258,16,1,9,74.05,678.45,0,51,2003,False,True,0.0
4429-WYGFR,1,1,69,16,1,26,49.15,1237.3,0,54,2752,False,True,0.0
2817-LVCPP,5,2,193,16,1,50,19.4,1023.95,0,41,6233,False,False,0.0
5038-ETMLM,6,1,321,16,1,72,113.65,8182.75,0,38,5411,False,False,0.0
5056-FIMPT,4,2,184,16,1,43,106.0,4532.3,0,76,3528,False,False,0.0
4521-WFJAI,6,1,322,16,1,56,25.95,1444.05,0,40,4246,False,False,0.0
6569-KTMDU,1,4,193,16,1,1,19.1,19.1,0,26,3313,False,True,0.0
8809-XKHMD,6,1,311,16,1,72,100.55,7325.1,0,54,6082,False,False,0.0
0396-YCHWO,2,3,261,16,1,36,95.4,3474.2,0,44,5111,False,True,0.0
0867-LDTTC,1,1,80,16,1,5,75.15,392.65,0,68,5900,False,True,0.0
9391-DXGGG,3,2,154,16,1,44,89.15,3990.75,0,27,4368,False,False,0.0
9844-FELAJ,4,3,289,16,1,70,107.9,7475.85,0,53,5899,False,False,0.0
2122-SZZZD,3,2,193,16,1,44,19.5,835.5,0,35,4220,False,False,0.0
3148-AOIQT,6,2,322,16,1,69,24.95,1718.35,0,45,4106,False,False,0.0
8395-ETZKQ,3,1,193,16,1,68,19.5,1193.55,0,51,5443,False,False,0.0
6692-YQHXC,2,2,129,16,1,16,69.95,1205.5,0,54,5596,False,True,0.0
3889-VWBID,5,1,120,16,1,68,82.85,5776.45,0,42,5184,False,False,0.0
5222-JCXZT,1,4,193,16,1,4,19.0,78.9,0,55,3022,False,True,0.0
9754-CLVZW,1,2,53,16,1,26,38.85,1025.15,0,43,3970,False,True,0.0
2739-CCZMB,1,2,193,16,1,5,20.35,122.0,0,60,3161,False,True,0.0
7080-TNUWP,4,1,284,16,1,70,95.0,6602.9,0,65,6259,False,False,0.0
0496-AHOOK,3,1,104,16,1,24,74.4,1712.9,0,68,4310,False,False,0.0
8336-TAVKX,5,1,255,16,1,72,78.45,5682.25,0,71,4032,False,False,0.0
2468-SJFLM,2,4,133,16,1,1,74.3,74.3,0,64,3063,False,True,0.0
3181-VTHOE,4,1,30,16,1,70,51.05,3635.15,0,69,4042,False,False,0.0
7168-HDQHG,1,1,193,16,1,36,19.2,702.9,0,79,3043,False,True,0.0
4567-AKPIA,4,1,289,16,1,41,109.1,4454.25,0,77,4854,False,False,0.0
7901-HXJVA,1,3,137,16,1,14,76.45,1117.55,0,52,2292,False,True,0.0
5924-IFQTT,2,3,224,16,1,13,72.8,930.05,0,46,2862,False,True,0.0
7968-QUXNS,1,4,193,16,1,6,18.95,110.15,0,68,5920,False,True,0.0
8903-WMRNW,1,3,172,16,1,15,101.75,1669.4,0,50,2919,False,True,0.0
2452-SNHFZ,1,2,161,16,1,47,75.45,3545.1,0,66,4995,False,True,0.0
3629-WEAAM,1,4,78,16,1,8,64.1,504.05,0,25,2804,False,True,0.0
6029-CSMJE,2,4,1,16,1,17,25.65,440.2,0,24,3090,False,True,0.0
7993-NQLJE,1,4,161,16,1,15,75.1,1151.55,0,60,4634,False,True,0.0
9909-DFRJA,4,1,174,16,1,26,95.85,2475.35,0,42,3834,False,False,0.0
9099-FTUHS,1,3,226,16,1,23,54.4,1249.25,0,22,2989,False,True,0.0
0581-BXBUB,1,3,145,16,1,4,72.75,317.75,0,50,4503,False,True,0.0
4962-CHQPW,3,4,193,16,1,29,19.85,535.05,0,26,2941,False,False,0.0
9467-ROOLM,1,4,193,16,1,25,19.05,461.3,0,65,2692,False,True,0.0
5150-ITWWB,2,3,261,16,1,3,94.85,335.75,0,40,4496,False,True,0.0
2253-KPMNB,5,1,61,16,1,69,46.25,3121.4,0,33,4180,False,False,0.0
1345-ZUKID,3,4,193,16,1,14,19.35,324.8,0,39,2400,False,False,0.0
6429-SHBCB,1,4,197,16,1,19,69.6,1394.55,0,77,3349,False,True,0.0
9281-OFDMF,1,3,275,16,1,39,90.7,3413.25,0,39,5028,False,True,0.0
2603-HVKCG,2,3,156,16,1,31,101.4,3143.65,0,72,2025,False,True,0.0
1834-WULEG,3,4,193,16,1,24,20.25,439.75,0,58,3000,False,False,0.0
9097-ZUBYC,1,1,69,16,1,14,48.8,664.4,0,77,2168,False,True,0.0
5148-ORICT,6,4,126,16,1,64,74.35,4759.55,0,80,4781,False,False,0.0
4893-GYUJU,4,4,193,16,1,50,19.35,1033.0,0,39,5247,False,False,0.0
4578-PHJYZ,4,3,95,16,1,52,68.75,3482.85,0,51,4172,False,False,0.0
7272-QDCKA,3,3,277,16,1,28,100.2,2688.45,0,79,5137,False,False,0.0
8908-SLFCJ,6,2,193,16,1,21,20.85,435.25,0,35,5422,False,False,0.0
9766-HGEDE,3,4,193,16,1,17,19.35,307.0,0,77,2185,False,False,0.0
6968-MHOMU,4,2,4,16,1,58,45.0,2689.35,0,55,5006,False,False,0.0
5044-XDPYX,5,4,322,16,1,51,25.5,1281.25,0,43,5447,False,False,0.0
1814-WFGVS,5,4,47,16,1,72,48.9,3527.0,0,47,5415,False,False,0.0
3721-WKIIL,6,4,193,16,1,27,19.6,561.15,0,21,2896,False,False,0.0
6734-CKRSM,1,4,193,16,1,3,20.0,63.6,0,65,4258,False,True,0.0
1265-ZFOSD,6,4,255,16,1,64,81.3,5129.3,0,74,5254,False,False,0.0
6568-POCUI,6,2,136,16,1,45,95.2,4285.8,0,27,3363,False,False,0.0
5197-LQXXH,6,2,225,16,1,71,83.3,5894.5,0,24,4264,False,False,0.0
3457-PQBYH,5,2,193,16,1,58,20.3,1160.75,0,66,4424,False,False,0.0
7682-AZNDK,2,3,155,16,1,34,89.85,3091.75,0,45,3096,False,True,0.0
5384-ZTTWP,1,4,193,16,1,15,19.8,272.95,0,34,4167,False,True,0.0
3745-HRPHI,5,1,16,16,1,66,54.65,3632.0,0,42,4051,False,False,0.0
7636-OWBPG,2,2,17,16,1,12,29.35,381.2,0,27,3606,False,True,0.0
1231-YNDEK,6,1,193,16,1,58,19.15,1035.5,0,25,6339,False,False,0.0
1407-DIGZV,5,4,193,16,1,3,19.1,52.0,0,30,3863,False,False,0.0
0570-BFQHT,1,3,153,16,1,9,80.55,653.9,0,26,3581,False,True,0.0
4393-OBCRR,3,4,193,16,1,3,20.25,71.2,0,31,4331,False,False,0.0
8564-LDKFL,4,1,285,16,1,40,106.0,4178.65,0,77,5118,False,False,0.0
3696-DFHHB,5,1,322,16,1,68,25.5,1821.8,0,37,5182,False,False,0.0
4717-GHADL,6,4,217,16,1,50,79.6,4024.2,0,39,5592,False,False,0.0
5501-TVMGM,2,3,66,16,1,1,55.25,55.25,0,49,3255,False,True,0.0
5879-HMFFH,5,1,257,16,1,72,88.05,6520.8,0,42,6247,False,False,0.0
6772-WFQRD,4,1,193,16,1,40,20.4,854.9,0,59,3200,False,False,0.0
3810-DVDQQ,6,1,321,16,1,72,117.6,8308.9,0,54,6173,False,False,0.0
6972-SNKKW,1,4,193,16,1,6,20.0,109.2,0,53,3142,False,True,0.0
3694-GLTJM,2,2,193,16,1,5,19.65,92.05,0,42,2878,False,True,0.0
8550-XSXUQ,4,2,219,16,1,48,70.55,3420.5,0,39,3997,False,False,0.0
9055-MOJJJ,3,4,103,16,1,64,65.8,4068.0,0,57,4754,False,False,0.0
4359-INNWN,3,2,193,16,1,17,20.05,337.9,0,70,4828,False,False,0.0
0585-EGDDA,2,3,153,16,1,40,80.0,3168.75,0,31,2478,False,True,0.0
4032-RMHCI,3,2,41,16,1,41,35.4,1412.4,0,43,4375,False,False,0.0
0549-CYCQN,4,1,274,16,1,51,79.6,3974.7,0,59,4673,False,False,0.0
3481-JHUZH,2,3,274,16,1,41,80.25,3439.0,0,49,5757,False,True,0.0
3594-IVHJZ,2,4,193,16,1,2,20.45,42.45,0,56,2606,False,True,0.0
6869-FGJJC,3,2,153,16,1,68,79.6,5461.45,0,20,5210,False,False,0.0
3896-ZVNET,5,4,322,16,1,24,24.7,571.75,0,56,5302,False,False,0.0
8205-VSLRB,5,2,239,16,1,70,77.3,5498.2,0,23,6252,False,False,0.0
5960-MVTUK,2,3,5,16,1,3,29.75,96.85,0,55,3425,False,True,0.0
6817-WTYHE,1,1,65,16,1,2,44.9,111.05,0,26,4370,False,True,0.0
3082-VQXNH,1,2,17,16,1,3,29.8,94.4,0,32,5614,False,True,0.0
4931-TRZWN,2,3,100,16,1,13,71.95,923.85,0,67,3605,False,True,0.0
0750-EKNGL,1,4,193,16,1,7,20.75,141.1,0,46,4476,False,True,0.0
7669-LCRSD,2,4,67,16,1,12,56.3,628.65,0,56,2047,False,True,0.0
3567-PQTSO,4,3,285,16,1,53,105.25,5576.3,0,56,6365,False,False,0.0
8043-PNYSD,5,4,193,16,1,63,19.55,1245.6,0,36,6002,False,False,0.0
9938-EKRGF,1,4,128,16,1,15,84.45,1287.85,0,46,4653,False,True,0.0
2703-AMTUL,3,4,113,16,1,36,53.65,1939.35,0,37,4113,False,False,0.0
0928-JMXNP,2,3,9,16,1,4,29.9,118.25,0,46,2914,False,True,0.0
8173-RXAYP,5,4,193,16,1,24,19.7,452.55,0,42,4642,False,False,0.0
4825-XJGDM,3,2,61,16,1,61,43.7,2696.55,0,50,4051,False,False,0.0
5402-HTOTQ,1,3,210,16,1,16,55.3,875.35,0,25,3771,False,True,0.0
6734-JDTTV,6,2,193,16,1,65,19.85,1267.05,0,52,6009,False,False,0.0
7850-THJMU,5,2,193,16,1,26,19.65,494.9,0,37,4184,False,False,0.0
3890-RTCMS,2,4,69,16,1,16,49.45,799.0,0,49,3446,False,True,0.0
3717-FDJFU,5,4,193,16,1,5,20.45,106.9,0,75,3353,False,False,0.0
3665-JATSN,2,3,18,16,1,19,39.7,710.05,0,65,4034,False,True,0.0
7966-YOTQW,2,2,226,16,1,10,54.5,568.2,0,59,4163,False,True,0.0
